trial_id,edge_detection_ms,identity_fusion_ms,policy_reasoning_ms,soar_execution_ms,total_e2e_latency_ms
257,4.3849000066984445,0.0046000059228390455,0.14709998504258692,0.21910000941716135,4.755700007081032
258,6.082100007915869,0.0046000059228390455,0.1708999916445464,0.2817999920807779,6.539399997564033
259,3.028400009498,0.0018999853637069464,0.057900004321709275,0.10659999679774046,3.194799995981157
260,3.4505000221543014,0.005299982149153948,0.14650000957772136,0.2108000044245273,3.813100018305704
261,4.211299994494766,0.0031999952625483274,0.08369999704882503,0.17860002117231488,4.476800007978454
262,4.255700012436137,0.0026999914553016424,0.08699999307282269,0.4653000214602798,4.810700018424541
263,7.249100017361343,0.006499991286545992,0.17250000382773578,0.26259999140165746,7.690700003877282
264,4.942200001096353,0.0050000089686363935,0.08410000009462237,0.16339999274350703,5.194700002903119
265,4.369999980553985,0.006200018106028438,0.1613000058569014,0.34359999699518085,4.881100001512095
266,3.117699990980327,0.0045000051613897085,0.14509999891743064,0.19990000873804092,3.4672000037971884
267,3.612000000430271,0.007700000423938036,0.27359998784959316,0.4361000028438866,4.329399991547689
268,3.2946999999694526,0.00200001522898674,0.09329998283647001,0.13570001465268433,3.5257000126875937
269,3.751900017959997,0.0040000013541430235,0.1357999863103032,0.81490000593476,4.706600011559203
270,5.925200006458908,0.0024999899324029684,0.17069999012164772,0.22700001136399806,6.325399997876957
271,4.831400001421571,0.002300017513334751,0.07039998308755457,0.15480001457035542,5.0589000165928155
272,3.1005000055301934,0.0022999884095042944,0.07459998596459627,0.14630000805482268,3.3236999879591167
273,3.2510999881196767,0.0030999945010989904,0.11070002801716328,0.16999998479150236,3.5348999954294413
274,4.185900004813448,0.0028999929782003164,0.09549999958835542,0.18289999570697546,4.467199993086979
275,4.029200004879385,0.0025999906938523054,0.12660000356845558,0.17710000975057483,4.335500008892268
276,2.9894000035710633,0.0021999876480549574,0.06820002454333007,0.13619998935610056,3.196000005118549
277,5.918399983784184,0.007000024197623134,0.20459998631849885,0.45270001282915473,6.582700007129461
278,5.440699984319508,0.0033999967854470015,0.09010001667775214,0.22560000070370734,5.7597999984864146
279,5.356800014851615,0.005399982910603285,0.11240001185797155,0.3266999847255647,5.801299994345754
280,3.5342000192031264,0.0022999884095042944,0.07979999645613134,0.15320000238716602,3.769500006455928
281,4.6199999924283475,0.0040000013541430235,0.14560000272467732,0.20060001406818628,4.970200010575354
282,4.244100011419505,0.0033999967854470015,0.17320000915788114,0.23269999655894935,4.653400013921782
283,5.555200012167916,0.009799987310543656,0.29349999385885894,0.517700013006106,6.376200006343424
284,6.33090001065284,0.0035999983083456755,0.12549999519251287,0.20889998995698988,6.668899994110689
285,4.52630000654608,0.0040000013541430235,0.10760000441223383,0.2339000056963414,4.871800018008798
286,4.401000012876466,0.0025999906938523054,0.07470001582987607,0.1577999792061746,4.636099998606369
287,3.4109999833162874,0.00300002284348011,0.09879999561235309,0.1619999820832163,3.674799983855337
288,2.8711000049952418,0.002300017513334751,0.07499998901039362,0.15350000467151403,3.101900016190484
289,3.8705000188201666,0.005799985956400633,0.16150000737980008,0.5112999933771789,4.549100005533546
290,4.2702999780885875,0.0037999998312443495,0.10230002226307988,0.21499997819773853,4.59139997838065
291,2.832700003637001,0.0033999967854470015,0.10659999679774046,0.159099989105016,3.1017999863252044
292,4.13660000776872,0.0034999975468963385,0.12790001346729696,0.1860999909695238,4.4541000097524375
